,index,word,_score,_pvalue
0,624,giá,669.7733556554242,3.6354967146386627e-146
1,470,cũ_kĩ,615.25,2.512812041265433e-134
2,625,giá_cả,459.63678295633747,1.5528901711723374e-100
3,814,hợp_lý,458.81162726320974,2.345962270918852e-100
4,1496,rẻ,420.7240970067857,4.37444673857839e-92
5,651,grab,309.19092039800995,7.245105406949396e-68
6,1645,thoát,306.72359154929575,2.4878165940780727e-67
7,813,hợp_lí,210.59245439469322,1.8639298480325187e-46
8,1507,sale,106.8819035965535,6.178592122234465e-24
9,2231,ơn,76.36399647887323,2.6167899102146733e-17
10,2211,đồng_tiền,69.9026831587152,6.619500464368225e-16
11,1864,tầm,69.52125169544784,8.010359489662042e-16
12,1910,update,66.98621719259724,2.845297975394447e-15
13,181,ap,54.21791649944898,1.6855010290184236e-12
14,1722,tiền,48.7647641734448,2.5755263891939273e-11
15,1839,túi_tiền,44.85284206368923,1.8210803030455885e-10
16,994,lăn_tăn,44.85284206368923,1.8210803030455885e-10
17,1892,tội,42.116894150975504,7.152084512690164e-10
18,468,căng,39.787628757620354,2.2920611038928215e-09
19,445,cày,39.787628757620354,2.2920611038928215e-09
20,799,hốt,39.76624172898085,2.316702810533416e-09
21,1574,săn,39.4977343330297,2.64957346497909e-09
22,550,duyệt,35.45755086071988,1.997517807660312e-08
23,2142,đét,34.73722156042946,2.8635724786389045e-08
24,666,gạo,31.69985524114228,1.307566832518042e-07
25,231,bát,31.69985524114228,1.307566832518042e-07
26,1148,mướt,31.167072084246776,1.7066964626842013e-07
27,627,giá_thành,29.72265433396398,3.5140474189788873e-07
28,1691,thị_trường,29.70717276294583,3.541354458935041e-07
29,1188,mới_tinh,29.511496614239938,3.905349749596521e-07
30,1883,tốt,28.138460426739535,7.759092935350394e-07
31,1820,tâm,27.753990759418368,9.403672187646339e-07
32,1491,rõ_ràng,26.650731240019322,1.632552821675451e-06
33,2012,xu,25.659203980099498,2.68024596397622e-06
34,809,hời,25.655678075690684,2.684975277058334e-06
35,953,liền,23.614905853028624,7.448834904099197e-06
36,471,cơ_bản,21.191132830671012,2.5026722215381307e-05
37,2179,đắt,20.918373053875122,2.868355697922438e-05
38,2083,ân_cần,19.74886716651485,5.147400766385978e-05
39,1612,tai_nghe,19.411617845691406,6.092853592197856e-05
40,1220,ngon,19.30915444533886,6.413135072888268e-05
41,930,kỹ,18.592617896433325,9.176230659336548e-05
42,522,cực,17.668239536722826,0.00014567684667158193
43,2171,đầu,17.597060362798686,0.0001509547882721466
44,1570,sóng,16.985883151954205,0.00020490961551511145
45,1152,mượt_mà,16.832313069498625,0.00022126343898421494
46,1992,vừa_ý,16.759467007114896,0.00022947109053695334
47,385,chất_lượng,16.133472052485256,0.00031380586542326415
48,2236,ảnh,15.59011489461264,0.0004117651286318078
49,2184,đẹp_mắt,15.583536042123388,0.0004131218298134583
50,824,inbox,15.395522388059705,0.0004538421107766757
51,1623,tham_khảo,15.395522388059705,0.0004538421107766757
52,58,2tr6,15.395522388059705,0.0004538421107766757
53,1946,voucher,15.395522388059705,0.0004538421107766757
54,2047,xốp,15.395522388059705,0.0004538421107766757
55,1172,mềm,15.395522388059705,0.0004538421107766757
56,1087,mua,15.275485077755096,0.0004819151297002481
57,1948,vui,14.980607525751523,0.0005584732912581723
58,1533,shope,14.980607525751523,0.0005584732912581723
59,2156,đúng,14.755182838323481,0.0006251046894332554
60,474,cường_lực,14.522718712774157,0.0007021529105322369
61,2183,đẹp,14.168390355646558,0.0008382491573870451
