,index,word,_score,_pvalue
0,619,giao,612.9264187182189,8.030068850591198e-134
1,2150,đóng_gói,459.69170507272,1.5108263654854812e-100
2,783,hẹn,381.08808240504266,1.769189471473373e-83
3,735,hàng,326.3667301378562,1.3500971241119438e-71
4,497,cẩn_thận,261.5968790034389,1.5666049081500434e-57
5,764,hơi,228.5050205205726,2.403063518525433e-50
6,387,chậm,133.31124146821546,1.1267607944642799e-29
7,2156,đúng,133.1440605171804,1.2249958279516309e-29
8,1969,vận_chuyển,125.86257071922526,4.669711274686726e-28
9,1916,uy_tín,92.9289669871969,6.618067833372395e-21
10,385,chất_lượng,91.75611138288025,1.1896345610907317e-20
11,1457,quảng_bá,86.00455425886672,2.1103200901038968e-19
12,732,hài_lòng,69.69407277033778,7.347242720219033e-16
13,661,gói,68.76931102863908,1.1666319014091941e-15
14,1585,sản_phẩm,65.09178944334593,7.336645143614172e-15
15,1129,méo,57.71860363346461,2.927955483293514e-13
16,930,kỹ,54.532950300885176,1.4398601135281541e-12
17,1992,vừa_ý,53.170416356823324,2.8457109687964574e-12
18,1530,shop,52.998684195265575,3.1008585299553552e-12
19,720,hoàn_thiện,48.07342233912165,3.639057986994166e-11
20,216,bung,44.074766355140184,2.687113992312258e-10
21,855,kho,44.074766355140184,2.687113992312258e-10
22,989,lót,44.074766355140184,2.687113992312258e-10
23,724,hoạt_động,43.5530012804286,3.4880759823014143e-10
24,1097,màu_sắc,41.0656631515706,1.2097748418299244e-09
25,2222,đợt,40.011640168949015,2.0491923757381056e-09
26,1501,rực_rỡ,38.47627478145255,4.415532534819433e-09
27,1257,nhanh_chóng,36.425591098748264,1.231071827715213e-08
28,2256,ứng_dụng,36.35645036190208,1.274374618521947e-08
29,2183,đẹp,34.43811043318128,3.325518252453859e-08
30,580,dự_kiến,33.69863387622996,4.8132080007748905e-08
31,1294,nhạy,30.593653719979102,2.2733824555540017e-07
32,1087,mua,30.001320147370745,3.0570046905551115e-07
33,1136,móp,29.735795055853643,3.4910345432968217e-07
34,417,chức_năng,29.36104814056723,4.2104586328272144e-07
35,865,khâu,28.859301816732305,5.411058568610692e-07
36,2152,đóng_hộp,28.859301816732305,5.411058568610692e-07
37,374,chưa,28.707941548023523,5.836462499650654e-07
38,2252,ổn_định,28.421253513086317,6.736017631335596e-07
39,1290,như,28.269441075060758,7.267229363172472e-07
40,1619,tg,28.217832847701754,7.457194171963884e-07
41,687,hcm,28.217832847701754,7.457194171963884e-07
42,486,cảm_ứng,27.90071787867805,8.738483933365115e-07
43,173,an_tâm,25.85325298792882,2.4324137181326413e-06
44,1280,nhân_viên,25.658107696948264,2.681715520947796e-06
45,104,5sao,24.414389616693335,4.9943923328637565e-06
46,1227,nguyên,23.245171294222764,8.96138607463876e-06
47,1528,shipper,22.465755917486646,1.323192670735599e-05
48,1808,tuần,22.3659582813146,1.390893469297499e-05
49,1789,trễ,22.037383177570092,1.6392418956067048e-05
50,1373,pack,22.037383177570092,1.6392418956067048e-05
51,119,690k,22.037383177570092,1.6392418956067048e-05
52,17,150,22.037383177570092,1.6392418956067048e-05
53,919,ký_tự,22.037383177570092,1.6392418956067048e-05
54,2172,đầu_bảng,22.037383177570092,1.6392418956067048e-05
55,2109,đien,22.037383177570092,1.6392418956067048e-05
56,685,hanoi,22.037383177570092,1.6392418956067048e-05
57,488,cảnh_tượng,22.037383177570092,1.6392418956067048e-05
58,2125,đthoai,22.037383177570092,1.6392418956067048e-05
59,1506,saigon,22.037383177570092,1.6392418956067048e-05
60,1937,việt_bền,22.037383177570092,1.6392418956067048e-05
61,21,17,22.037383177570092,1.6392418956067048e-05
62,504,cố_tình,22.037383177570092,1.6392418956067048e-05
63,1673,thùng,22.037383177570092,1.6392418956067048e-05
64,266,bầm,22.037383177570092,1.6392418956067048e-05
65,1256,nhanh1,22.037383177570092,1.6392418956067048e-05
66,127,750k,22.037383177570092,1.6392418956067048e-05
67,1902,ui,22.037383177570092,1.6392418956067048e-05
68,1777,trạng_thái,22.037383177570092,1.6392418956067048e-05
69,275,bẹp,22.037383177570092,1.6392418956067048e-05
70,250,bưu_cục,22.037383177570092,1.6392418956067048e-05
71,386,chấy,22.037383177570092,1.6392418956067048e-05
72,260,bảo_đảm,22.037383177570092,1.6392418956067048e-05
73,401,chốc,22.037383177570092,1.6392418956067048e-05
74,1211,nghiêm,22.037383177570092,1.6392418956067048e-05
75,1014,lề_mề,22.037383177570092,1.6392418956067048e-05
76,658,gòn,22.037383177570092,1.6392418956067048e-05
